"","estimation_error","taskisclosed","activityafterdays","class"
"20631",2,52,0,"bad"
"20641",0.5,1,0,"good"
"20651",2,7,0,"good"
"20661",2,0,0,"good"
"20671",0,1,0,"good"
"20681",0,3,1,"good"
"20691",1,9,0,"good"
"20701",0,0,0,"good"
"20711",0,0,0,"good"
"20721",0,0,0,"good"
"20731",0,0,0,"good"
"20741",0,0,0,"good"
"20751",0,0,0,"good"
"20761",0,0,0,"good"
"20771",0,0,0,"good"
"20781",0,0,0,"good"
"20791",0.5,1,0,"good"
"20801",0.5,1,0,"good"
"20811",0.5,1,0,"good"
"20821",0.5,1,0,"good"
"20831",0.9,0,0,"good"
"20841",0.9,0,0,"good"
"20851",0.9,0,0,"good"
"20861",0.9,0,0,"good"
"20871",2,2,0,"good"
"20881",2,2,0,"good"
"20891",2,2,0,"good"
"20901",2,2,0,"good"
"20911",0,5,0,"good"
"20921",1,0,0,"good"
"20931",1,0,0,"good"
"20941",1,0,0,"good"
"20951",1,0,0,"good"
"20961",1,1,0,"good"
"20971",1,1,0,"good"
"20981",1,1,0,"good"
"20991",1,1,0,"good"
"21001",1,1,0,"good"
"21011",1,1,0,"good"
"21021",0,0,0,"good"
"21031",0,0,0,"good"
"21041",4,0,0,"good"
"21051",4,0,0,"good"
"21061",1,0,0,"good"
"21071",1,0,0,"good"
"21081",1,0,0,"good"
"21091",1,0,0,"good"
"21101",1,0,0,"good"
"21111",1,0,0,"good"
"21121",1,0,0,"good"
"21131",1,0,0,"good"
"21141",1.5,0,0,"good"
"21151",1.5,0,0,"good"
"21161",0,1,0,"good"
"21171",0.5,1,1,"good"
"21181",1,0,0,"good"
"21191",0,0,0,"good"
"21201",0,0,0,"good"
"21211",1.7,3,0,"good"
"21221",1,1,0,"good"
"21231",0,19,0,"medium"
"21241",2,14,0,"medium"
"21251",4,8,0,"good"
"21261",4,8,0,"good"
"21271",4,8,0,"good"
"21281",4,8,0,"good"
"21291",4,8,0,"good"
"21301",4,8,0,"good"
"21311",4,8,0,"good"
"21321",4,8,0,"good"
"21331",4,8,0,"good"
"21341",4,8,0,"good"
"21351",2,0,0,"good"
"21361",2,0,0,"good"
"21371",2,0,0,"good"
"21381",2,0,0,"good"
"21391",1,9,0,"good"
"21401",1,9,0,"good"
"21411",1,9,0,"good"
"21421",1,1,0,"good"
"21431",1,0,0,"good"
"21441",1,0,0,"good"
"21451",1,0,0,"good"
"21461",1,0,0,"good"
"21471",1,0,0,"good"
"21481",1,0,0,"good"
"21491",1,0,0,"good"
"21501",1,0,0,"good"
"21511",1,0,0,"good"
"21521",1,0,0,"good"
"21531",1,0,0,"good"
"21541",1,0,0,"good"
"21551",1,0,0,"good"
"21561",1,0,0,"good"
"21571",0,3,0,"good"
"21581",0.6,0,0,"good"
"21591",0.6,0,0,"good"
"21601",0.6,0,0,"good"
"21611",0.6,0,0,"good"
"21621",0.6,0,0,"good"
"21631",0.6,0,0,"good"
"21641",0,0,0,"good"
"21651",0,0,0,"good"
"21661",0,0,0,"good"
"21671",0,1,0,"good"
"21681",0,1,0,"good"
"21691",0,1,0,"good"
"21701",0,1,0,"good"
"21711",0,1,0,"good"
"21721",0,0,0,"good"
"21731",0,0,0,"good"
"21741",0,0,0,"good"
"21751",0,0,1,"good"
"21761",0,0,0,"good"
"21771",0,0,0,"good"
"21781",0,0,0,"good"
"21791",0,0,0,"good"
"21801",0,0,0,"good"
"21811",0,0,0,"good"
"21821",0,0,0,"good"
"21831",0,0,0,"good"
"21841",0,1,0,"good"
"21851",0,1,0,"good"
"21861",0,1,0,"good"
"21871",0,1,0,"good"
"21881",0,1,0,"good"
"21891",0,1,0,"good"
"21901",0,1,1,"good"
"21911",0,7,0,"good"
"21921",0.9,5,0,"good"
"21931",0.4,1,0,"good"
"21941",1,8,0,"good"
"21951",0,33,0,"medium"
"21961",0,0,0,"good"
"21971",0.5,0,0,"good"
"21981",0.5,0,0,"good"
"21991",0.5,0,0,"good"
"22001",0.5,0,0,"good"
"22011",1,3,0,"good"
"22021",1,0,0,"good"
"22031",1,0,0,"good"
"22041",1,0,0,"good"
"22051",1,0,0,"good"
"22061",1,0,0,"good"
"22071",1,0,0,"good"
"22081",1,3,0,"good"
"22091",1,3,0,"good"
"22101",1,3,0,"good"
"22111",2,7,0,"good"
"22121",0,0,0,"good"
"22131",2,1,0,"good"
"22141",2,1,0,"good"
"22151",2,1,0,"good"
"22161",2,1,0,"good"
"22171",1,0,0,"good"
"22181",1,0,0,"good"
"22191",1,0,0,"good"
"22201",1,0,0,"good"
"22211",1,0,0,"good"
"22221",1,0,0,"good"
"22231",1,0,0,"good"
"22241",0,34,0,"medium"
"22251",0,34,0,"medium"
"22261",0,34,0,"medium"
"22271",0,34,0,"medium"
"22281",0,0,0,"good"
"22291",1,3,0,"good"
"22301",0,0,0,"good"
"22311",1,3,0,"good"
"22321",0,0,0,"good"
"22331",1,3,0,"good"
"22341",1,3,0,"good"
"22351",1,3,0,"good"
"22361",1,3,1,"good"
"22371",0,8,0,"good"
"22381",0,8,0,"good"
"22391",0,8,0,"good"
"22401",0,27,0,"medium"
"22411",0,27,0,"medium"
"22421",0,27,0,"medium"
"22431",0,27,0,"medium"
"22441",0,27,0,"medium"
"22451",2,0,0,"good"
"22461",2,7,0,"good"
"22471",0,5,0,"good"
"22481",0,5,0,"good"
"22491",0,5,0,"good"
"22501",0,5,0,"good"
"22511",1,0,0,"good"
"22521",1,0,0,"good"
"22531",0,34,0,"medium"
"22541",0,34,0,"medium"
"22551",0,70,0,"bad"
"22561",0,46,0,"bad"
"22571",0,92,0,"bad"
"22581",0,134,0,"bad"
"22591",0,40,0,"bad"
"22601",0,59,0,"bad"
"22611",0,8,0,"good"
"22621",0,59,0,"bad"
"22631",0.5,0,0,"good"
"22641",0.4,1,0,"good"
"22651",0.4,1,0,"good"
"22661",0.4,1,0,"good"
"22671",0.4,1,0,"good"
"22681",0.4,1,0,"good"
"22691",0.4,1,0,"good"
"22701",0.5,30,0,"medium"
"22711",0.7,6,0,"good"
"22721",0.7,6,0,"good"
"22731",0.7,6,0,"good"
"22741",2,0,0,"good"
"22751",2,52,0,"bad"
"22761",0,1,0,"good"
"22771",0,1,0,"good"
"2278",0,30,0,"medium"
"2279",0,30,0,"medium"
"2280",0,30,0,"medium"
"22811",0,134,0,"bad"
"2282",0,134,0,"bad"
"2283",0,27,0,"medium"
"2284",0,27,0,"medium"
"2285",7,134,0,"bad"
"2286",7,134,0,"bad"
"2287",0,40,0,"bad"
"2288",0,40,0,"bad"
"2289",0,22,0,"medium"
"2290",0,22,0,"medium"
"22911",0,59,0,"bad"
"2292",0,59,0,"bad"
"2293",0,59,0,"bad"
"2294",0,59,0,"bad"
"2295",0,25,0,"medium"
"2296",0,25,0,"medium"
"2297",0,8,0,"good"
"2298",0,8,0,"good"
"2299",0,53,0,"bad"
"2300",0,53,0,"bad"
"23011",0,59,0,"bad"
"2302",0,59,0,"bad"
"2303",0,70,0,"bad"
"2304",0,70,0,"bad"
"2305",0,70,0,"bad"
"2306",0,70,0,"bad"
"2307",0,75,0,"bad"
"2308",0,75,0,"bad"
"2309",0,46,0,"bad"
"23101",0,46,0,"bad"
"23111",0,103,0,"bad"
"2312",0,103,0,"bad"
"2313",0,92,0,"bad"
"2314",0,92,0,"bad"
"2315",0,34,0,"medium"
"2316",0.6,0,0,"good"
"2317",0.6,0,0,"good"
"2318",4,8,0,"good"
"2319",4,8,0,"good"
"2320",1.5,0,0,"good"
"23211",1.5,0,1,"good"
"2322",0,5,0,"good"
"2323",0,5,0,"good"
"2324",0,5,0,"good"
"2325",0,5,0,"good"
"2326",0,5,0,"good"
"2327",0,5,0,"good"
"2328",1,9,0,"good"
"2329",1,9,0,"good"
"2330",1,21,1,"medium"
"23311",1,9,0,"good"
"2332",1,9,0,"good"
"2333",1,9,0,"good"
"2334",1,9,0,"good"
"2335",1,9,0,"good"
"2336",0.5,30,0,"medium"
"2337",0.5,30,1,"medium"
"2338",0,34,0,"medium"
"2339",0,34,0,"medium"
"2340",0,34,0,"medium"
"23411",0,1,0,"good"
"2342",0,1,0,"good"
"2343",0,1,0,"good"
"2344",0,1,0,"good"
"2345",0,1,0,"good"
"2346",0,7,0,"good"
"2347",0,7,0,"good"
"2348",0,3,0,"good"
"2349",0,3,0,"good"
"2350",0,3,0,"good"
"23511",1.5,0,0,"good"
"2352",1.5,0,0,"good"
"2353",1.5,0,0,"good"
"2354",1,37,0,"medium"
"2355",1,37,0,"medium"
"2356",1,37,0,"medium"
"2357",1,37,0,"medium"
"2358",1,37,0,"medium"
"2359",1,37,0,"medium"
"2360",1,37,0,"medium"
"23611",1,37,0,"medium"
"2362",0,1,0,"good"
"2363",0,1,0,"good"
"2364",0,1,0,"good"
"2365",0.5,1,0,"good"
"2366",0.5,1,0,"good"
"2367",0.5,1,0,"good"
"2368",0,0,0,"good"
"2369",0,0,0,"good"
"2370",0,0,0,"good"
"23711",0,0,0,"good"
"2372",0,0,1,"good"
"2373",0,70,0,"bad"
"2374",0,70,0,"bad"
"2375",0,75,0,"bad"
"2376",0,75,0,"bad"
"2377",0,75,0,"bad"
"2378",0.5,30,0,"medium"
"2379",0,1,0,"good"
"2380",0.7,6,0,"good"
"23811",1,9,0,"good"
"2382",1,9,0,"good"
"2383",1.7,3,0,"good"
"2384",1.7,3,0,"good"
"2385",0,0,0,"good"
"2386",0,0,0,"good"
"2387",0,0,0,"good"
"2388",0,0,0,"good"
"2389",0,0,0,"good"
"2390",0,0,0,"good"
"23911",0,0,0,"good"
"2392",0,0,0,"good"
"2393",1,0,0,"good"
"2394",1,0,0,"good"
"2395",1,3,0,"good"
"2396",1,3,0,"good"
"2397",0,0,0,"good"
"2398",0,0,1,"good"
"2399",0,1,0,"good"
"2400",0,0,0,"good"
"24011",0,0,0,"good"
"2402",0,0,0,"good"
"2403",0,0,0,"good"
"2404",0,0,0,"good"
"2405",1,0,0,"good"
"2406",1,0,0,"good"
"2407",1,0,0,"good"
"2408",1,0,0,"good"
"2409",1,0,0,"good"
"24101",1,0,0,"good"
"24111",0.1,0,0,"good"
"2412",0.1,0,0,"good"
"2413",0.1,0,0,"good"
"2414",0.1,0,0,"good"
"2415",0.1,0,0,"good"
"2416",1,9,0,"good"
"2417",1,9,0,"good"
"2418",1,9,0,"good"
"2419",1,9,0,"good"
"2420",1,9,0,"good"
"24211",1,9,0,"good"
"2422",0.1,0,0,"good"
"2423",0.1,0,0,"good"
"2424",0.5,0,0,"good"
"2425",0.5,0,0,"good"
"2426",0.5,0,0,"good"
"2427",0.5,0,0,"good"
"2428",0.5,0,0,"good"
"2429",0.5,0,0,"good"
"2430",0.5,0,0,"good"
"24311",0.5,0,0,"good"
"2432",0.5,0,0,"good"
"2433",0.5,0,0,"good"
"2434",0.5,0,0,"good"
"2435",0.5,0,0,"good"
"2436",0,0,0,"good"
"2437",0,0,0,"good"
"2438",0,0,0,"good"
"2439",0.5,0,0,"good"
"2440",0.7,6,0,"good"
"24411",0,3,0,"good"
"2442",0.5,3,0,"good"
"2443",0,3,0,"good"
"2444",1,0,0,"good"
"2445",1.5,0,0,"good"
"2446",1.5,0,0,"good"
"2447",1.5,0,0,"good"
"2448",1.5,0,0,"good"
"2449",1.5,0,0,"good"
"2450",1.5,0,0,"good"
"24511",0,5,0,"good"
"2452",1,37,0,"medium"
"2453",1,37,0,"medium"
"2454",1,37,0,"medium"
"2455",1,37,0,"medium"
"2456",1,37,0,"medium"
"2457",1,37,0,"medium"
"2458",1,37,0,"medium"
"2459",0,1,0,"good"
"2460",0,1,0,"good"
"24611",0.5,1,0,"good"
"2462",0.5,1,0,"good"
"2463",2,19,0,"medium"
"2464",2,19,0,"medium"
"2465",8,23,0,"medium"
"2466",0,0,0,"good"
"2467",0,0,0,"good"
"2468",0,0,0,"good"
"2469",1,40,0,"bad"
"2470",0.5,0,0,"good"
"24711",0.7,6,0,"good"
"2472",0.9,5,0,"good"
"2473",0.5,1,0,"good"
"2474",0.5,0,0,"good"
"2475",0.4,1,0,"good"
"2476",0.4,1,0,"good"
"2477",0.4,1,0,"good"
"2478",0.4,1,0,"good"
"2479",0.9,5,0,"good"
"2480",0.9,5,1,"good"
"24811",0.7,6,0,"good"
"2482",0.5,3,0,"good"
"2483",1,0,0,"good"
"2484",0.5,0,0,"good"
"2485",0,10,0,"good"
"2486",0.5,3,0,"good"
"2487",0,27,0,"medium"
"2488",0,1,0,"good"
"2489",0,103,0,"bad"
"2490",0,70,0,"bad"
"24911",0,75,0,"bad"
"2492",0,59,0,"bad"
"2493",0,25,0,"medium"
"2494",0,53,0,"bad"
"2495",0,22,0,"medium"
"2496",0.2,27,0,"medium"
"2497",0.2,27,0,"medium"
"2498",7,134,0,"bad"
"2499",7,134,0,"bad"
"2500",0.5,0,0,"good"
"25011",0.5,0,0,"good"
"2502",0.5,0,0,"good"
"2503",0.5,0,0,"good"
"2504",2,52,0,"bad"
"2505",2,52,0,"bad"
"2506",0.2,27,0,"medium"
"2507",0.2,27,0,"medium"
"2508",0,0,0,"good"
"2509",0,0,1,"good"
"25101",1,0,0,"good"
"25111",1,0,0,"good"
"2512",2,16,0,"medium"
"2513",2,16,0,"medium"
"2514",1,3,0,"good"
"2515",0,0,0,"good"
"2516",0,0,0,"good"
"2517",0,0,0,"good"
"2518",0.7,6,0,"good"
"2519",0.7,6,0,"good"
"2520",0.7,6,0,"good"
"25211",2,0,0,"good"
"2522",2,0,0,"good"
"2523",2,0,0,"good"
"2524",0,3,0,"good"
"2525",0,3,0,"good"
"2526",0,3,0,"good"
"2527",0,3,0,"good"
"2528",0,3,0,"good"
"2529",1,37,0,"medium"
"2530",0.7,6,0,"good"
"25311",0.7,6,0,"good"
"2532",0,0,0,"good"
"2533",0,0,0,"good"
"2534",0,0,0,"good"
"2535",0,0,0,"good"
"2536",0,0,0,"good"
"2537",0,0,0,"good"
"2538",0,0,0,"good"
"2539",0,0,0,"good"
"2540",0,0,0,"good"
"25411",0,0,0,"good"
"2542",0,75,0,"bad"
"2543",0,75,1,"bad"
"2544",0,1,0,"good"
"2545",0,0,0,"good"
"2546",0,0,0,"good"
"2547",0,0,0,"good"
"2548",0,0,0,"good"
"2549",0,0,0,"good"
"2550",0,0,0,"good"
"25511",0,0,0,"good"
"2552",0,0,0,"good"
"2553",0.2,27,0,"medium"
"2554",0.2,27,0,"medium"
"2555",0.2,27,0,"medium"
"2556",0.2,27,0,"medium"
"2557",0.2,27,0,"medium"
"2558",0.2,27,0,"medium"
"2559",0.2,27,0,"medium"
"2560",0.2,27,0,"medium"
"25611",0.2,27,0,"medium"
"2562",0.2,27,0,"medium"
"2563",0,70,0,"bad"
"2564",0,70,0,"bad"
"2565",0,75,0,"bad"
"2566",0,46,0,"bad"
"2567",0,103,0,"bad"
"2568",0,92,0,"bad"
"2569",0,134,0,"bad"
"2570",0,27,0,"medium"
"25711",7,134,0,"bad"
"2572",0,59,0,"bad"
"2573",0,59,0,"bad"
"2574",0,25,0,"medium"
"2575",0,8,0,"good"
"2576",0,53,0,"bad"
"2577",0,40,0,"bad"
"2578",0,22,0,"medium"
"2579",0,73,0,"bad"
"2580",0,73,0,"bad"
"25811",0,73,0,"bad"
"2582",0,59,0,"bad"
"2583",0,0,0,"good"
"2584",0.7,6,0,"good"
"2585",2,14,0,"medium"
"2586",2,28,0,"medium"
"2587",0,10,0,"good"
"2588",0,10,0,"good"
"2589",0.1,0,0,"good"
"2590",0.1,0,0,"good"
"25911",0,3,0,"good"
"2592",0.9,5,0,"good"
"2593",1,0,0,"good"
"2594",1,0,0,"good"
"2595",1,0,0,"good"
"2596",1,1,0,"good"
"2597",1,1,0,"good"
"2598",0.5,3,0,"good"
"2599",0.5,3,0,"good"
"2600",0.5,30,0,"medium"
"26011",0.5,30,0,"medium"
"2602",0.5,30,0,"medium"
"2603",0.5,30,0,"medium"
"2604",0.7,6,0,"good"
"2605",0.7,6,0,"good"
"2606",0.7,6,0,"good"
"2607",0.7,6,0,"good"
"2608",0.7,6,0,"good"
"2609",0.7,6,0,"good"
"26101",2,7,0,"good"
"26111",0.7,6,0,"good"
"2612",0.7,6,0,"good"
"2613",0.5,3,0,"good"
"2614",0.5,3,0,"good"
"2615",1,1,0,"good"
"2616",1,1,0,"good"
"2617",0,6,2,"good"
"2618",1,0,0,"good"
"2619",0,1,0,"good"
"2620",0,1,0,"good"
"26211",0,1,0,"good"
"2622",0,1,0,"good"
"2623",0,1,0,"good"
"2624",0,1,0,"good"
"2625",0,1,0,"good"
"2626",0,1,0,"good"
"2627",0,26,0,"medium"
"2628",0,26,0,"medium"
"2629",0,6,0,"good"
"2630",0,8,0,"good"
"26311",1,21,0,"medium"
"2632",1,21,0,"medium"
"2633",1,21,0,"medium"
"2634",1,21,0,"medium"
"2635",1.4,2,0,"good"
"2636",1.4,2,0,"good"
"2637",1,9,0,"good"
"2638",1,9,0,"good"
"2639",1,9,0,"good"
"2640",1,9,0,"good"
"26411",1,9,0,"good"
"2642",1,9,0,"good"
"2643",1,9,0,"good"
"2644",0.5,3,0,"good"
"2645",0.5,3,0,"good"
"2646",0,1,0,"good"
"2647",0,1,0,"good"
"2648",0.5,30,0,"medium"
"2649",0.5,0,0,"good"
"2650",0.4,1,0,"good"
"26511",0.4,1,0,"good"
"2652",0.5,30,0,"medium"
"2653",0,3,0,"good"
"2654",0,3,0,"good"
"2655",0,3,0,"good"
"2656",0,3,0,"good"
"2657",1,9,0,"good"
"2658",1,9,0,"good"
"2659",0.5,6,0,"good"
"2660",0.5,6,0,"good"
"26611",2,1,0,"good"
"2662",2,1,1,"good"
"2663",0.5,3,0,"good"
"2664",0,9,0,"good"
"2665",0,9,0,"good"
"2666",1.4,2,0,"good"
"2667",1.4,2,0,"good"
"2668",1.4,2,0,"good"
"2669",1,0,0,"good"
"2670",1,0,0,"good"
"26711",1,0,0,"good"
"2672",1,0,0,"good"
"2673",1,0,0,"good"
"2674",1,0,1,"good"
"2675",0.1,0,0,"good"
"2676",0.1,0,0,"good"
"2677",0,6,0,"good"
"2678",0,6,0,"good"
"2679",0,6,0,"good"
"2680",0,6,0,"good"
"26811",0,6,0,"good"
"2682",0,6,0,"good"
"2683",0,6,0,"good"
"2684",0,6,0,"good"
"2685",8,23,0,"medium"
"2686",8,23,0,"medium"
"2687",8,23,0,"medium"
"2688",8,23,0,"medium"
"2689",0,5,0,"good"
"2690",1,0,0,"good"
"26911",1,0,0,"good"
"2692",1,0,0,"good"
"2693",1,0,0,"good"
"2694",1,0,0,"good"
"2695",1,0,0,"good"
"2696",1,0,0,"good"
"2697",1,0,0,"good"
"2698",1,0,0,"good"
"2699",1,0,0,"good"
"2700",0,0,0,"good"
"27011",0,0,0,"good"
"2702",0.5,6,0,"good"
"2703",4,0,0,"good"
"2704",4,0,0,"good"
"2705",0.7,6,0,"good"
"2706",0.7,6,0,"good"
"2707",0.7,6,0,"good"
"2708",0.7,6,0,"good"
"2709",0.7,6,0,"good"
"27101",0.7,6,0,"good"
"27111",0.7,6,0,"good"
"2712",0.7,6,0,"good"
"2713",0.7,6,0,"good"
"2714",0.1,0,0,"good"
"2715",0.1,0,1,"good"
"2716",0,10,0,"good"
"2717",0.7,6,0,"good"
"2718",3,0,0,"good"
"2719",3,0,0,"good"
"2720",3,0,0,"good"
"27211",3,0,0,"good"
"2722",3,0,0,"good"
"2723",3,0,0,"good"
"2724",3,0,0,"good"
"2725",1,0,0,"good"
"2726",0,0,0,"good"
"2727",0,0,0,"good"
"2728",0,0,0,"good"
"2729",0,0,0,"good"
"2730",0.5,6,0,"good"
"27311",1,1,0,"good"
"2732",0.5,6,0,"good"
"2733",0.5,0,0,"good"
"2734",0.1,0,0,"good"
"2735",8,23,0,"medium"
"2736",8,23,0,"medium"
"2737",1,0,0,"good"
"2738",1,0,0,"good"
"2739",1,0,0,"good"
"2740",0.3,3,0,"good"
"27411",4,0,0,"good"
"2742",0.1,0,0,"good"
"2743",0,5,0,"good"
"2744",0,6,0,"good"
"2745",1,37,0,"medium"
"2746",0.5,0,0,"good"
"2747",0.5,0,0,"good"
"2748",0,0,0,"good"
"2749",0.5,6,0,"good"
"2750",1,9,0,"good"
"27511",0.5,3,0,"good"
"2752",0.5,3,0,"good"
"2753",0.5,3,0,"good"
"2754",0.5,3,0,"good"
"2755",0.5,3,0,"good"
"2756",0.5,3,0,"good"
"2757",0.5,3,0,"good"
"2758",0.5,3,1,"good"
"2759",0,5,0,"good"
"2760",0,5,0,"good"
"27611",0,5,0,"good"
"2762",0,6,0,"good"
"2763",0,6,0,"good"
"2764",0,6,0,"good"
"2765",0,6,0,"good"
"2766",0,6,0,"good"
"2767",0,6,0,"good"
"2768",0,6,0,"good"
"2769",1,0,0,"good"
"2770",1,0,0,"good"
"27711",1,0,0,"good"
"2772",1,0,0,"good"
"2773",1,0,0,"good"
"2774",1,0,0,"good"
"2775",1,0,0,"good"
"2776",1,0,0,"good"
"2777",2.4,0,0,"good"
"2778",2.4,0,0,"good"
"2779",3,0,0,"good"
"2780",0.5,30,0,"medium"
"27811",0.5,30,0,"medium"
"2782",0.5,30,0,"medium"
"2783",0.5,30,0,"medium"
"2784",0.5,30,0,"medium"
"2785",2,1,0,"good"
"2786",1,0,0,"good"
"2787",1,0,0,"good"
"2788",1,0,0,"good"
"2789",1,0,0,"good"
"2790",1,0,1,"good"
"27911",1,21,0,"medium"
"2792",1,21,0,"medium"
"2793",1,0,0,"good"
"2794",1,0,0,"good"
"2795",1,0,0,"good"
"2796",1,0,0,"good"
"2797",3,0,0,"good"
"2798",3,0,0,"good"
"2799",3,0,0,"good"
"2800",1.7,3,0,"good"
"28011",0.9,5,0,"good"
"2802",0.9,5,0,"good"
"2803",0.9,5,0,"good"
"2804",0.9,5,0,"good"
"2805",0.9,5,0,"good"
"2806",0.9,5,0,"good"
"2807",0.9,5,0,"good"
"2808",0,0,0,"good"
"2809",0,0,0,"good"
"28101",0,0,0,"good"
"28111",0,0,0,"good"
"2812",0,0,0,"good"
"2813",1.7,3,0,"good"
"2814",1.7,3,0,"good"
"2815",1.7,3,0,"good"
"2816",1.7,3,0,"good"
"2817",0.5,0,0,"good"
"2818",0.5,0,0,"good"
"2819",0.5,0,0,"good"
"2820",0.5,0,0,"good"
"28211",0.5,0,0,"good"
"2822",0.5,0,0,"good"
"2823",2,17,0,"medium"
"2824",1,0,0,"good"
"2825",1,0,0,"good"
"2826",1,0,0,"good"
"2827",8,23,0,"medium"
"2828",2,0,0,"good"
"2829",2,0,0,"good"
"2830",2,0,0,"good"
"28311",2,0,0,"good"
"2832",3,0,0,"good"
"2833",2,52,0,"bad"
"2834",2,52,0,"bad"
"2835",4,0,0,"good"
"2836",4,0,0,"good"
"2837",4,0,0,"good"
"2838",4,0,0,"good"
"2839",3,0,0,"good"
"2840",3,0,0,"good"
"28411",3,0,0,"good"
"2842",3,0,0,"good"
"2843",3,0,0,"good"
"2844",4,0,0,"good"
"2845",3,0,0,"good"
"2846",3,0,0,"good"
"2847",3,0,0,"good"
"2848",3,0,1,"good"
"2849",0.5,6,0,"good"
"2850",0,0,0,"good"
"28511",0,0,0,"good"
"2852",2,16,0,"medium"
"2853",2,16,0,"medium"
"2854",0,0,0,"good"
"2855",0,0,0,"good"
"2856",0.5,6,0,"good"
"2857",0.5,6,0,"good"
"2858",0.5,6,0,"good"
"2859",0.5,6,0,"good"
"2860",0.5,6,0,"good"
"28611",0.5,6,0,"good"
"2862",0.5,6,0,"good"
"2863",1,11,0,"good"
"2864",2.4,0,0,"good"
"2865",0.1,0,0,"good"
"2866",2,0,0,"good"
"2867",1,1,0,"good"
"2868",1,1,0,"good"
"2869",1,1,0,"good"
"2870",3,0,0,"good"
"28711",0,0,0,"good"
"2872",4,0,0,"good"
"2873",3,0,0,"good"
"2874",3,0,0,"good"
"2875",3,0,0,"good"
"2876",3,0,0,"good"
"2877",3,0,0,"good"
"2878",3,0,0,"good"
"2879",3,0,0,"good"
"2880",3,0,0,"good"
"28811",3,0,0,"good"
"2882",3,0,0,"good"
"2883",3,0,0,"good"
"2884",4,0,0,"good"
"2885",4,0,0,"good"
"2886",0,19,0,"medium"
"2887",0,19,0,"medium"
"2888",0,19,0,"medium"
"2889",0,19,0,"medium"
"2890",0,19,0,"medium"
"28911",0,19,0,"medium"
"2892",0,19,0,"medium"
"2893",0,19,1,"medium"
"2894",0,5,0,"good"
"2895",0,5,0,"good"
"2896",0,5,0,"good"
"2897",0,5,0,"good"
"2898",1,40,0,"bad"
"2899",1,40,0,"bad"
"2900",1,11,0,"good"
"29011",0,19,0,"medium"
"2902",0,19,0,"medium"
"2903",0,0,0,"good"
"2904",4,0,0,"good"
"2905",4,0,0,"good"
"2906",4,0,0,"good"
"2907",4,0,0,"good"
"2908",4,0,0,"good"
"2909",4,0,0,"good"
"29101",4,0,0,"good"
"29111",4,0,0,"good"
"2912",4,0,0,"good"
"2913",4,0,0,"good"
"2914",4,0,0,"good"
"2915",0.6,0,0,"good"
"2916",0.6,0,0,"good"
"2917",0.6,0,0,"good"
"2918",0.6,0,0,"good"
"2919",1,1,0,"good"
"2920",1,1,0,"good"
"29211",1,1,0,"good"
"2922",1,1,0,"good"
"2923",1,1,0,"good"
"2924",1,1,0,"good"
"2925",1,1,0,"good"
"2926",1,1,0,"good"
"2927",1,1,0,"good"
"2928",1,1,0,"good"
"2929",1,1,0,"good"
"2930",0.1,0,0,"good"
"29311",0.1,0,0,"good"
"2932",4,0,0,"good"
"2933",0.6,0,0,"good"
"2934",0,3,0,"good"
"2935",0,0,0,"good"
"2936",0,0,0,"good"
"2937",0,1,0,"good"
"2938",0.5,1,0,"good"
"2939",0.5,0,0,"good"
"2940",0.5,0,0,"good"
"29411",0.5,0,0,"good"
"2942",0.1,0,0,"good"
"2943",0.1,0,0,"good"
"2944",0.1,0,1,"good"
"2945",0.1,0,0,"good"
"2946",0.5,0,0,"good"
"2947",0,6,0,"good"
"2948",0,6,0,"good"
"2949",0,0,0,"good"
"2950",0,0,0,"good"
"29511",2,0,0,"good"
"2952",2,0,0,"good"
"2953",2,0,0,"good"
"2954",2,0,0,"good"
"2955",2,0,0,"good"
"2956",2,0,0,"good"
"2957",2,0,0,"good"
"2958",2,0,0,"good"
"2959",0.5,8,0,"good"
"2960",2,3,0,"good"
"29611",0,6,0,"good"
"2962",0,6,0,"good"
"2963",0,6,0,"good"
"2964",0,6,0,"good"
"2965",0,6,0,"good"
"2966",0.6,0,0,"good"
"2967",0.5,0,0,"good"
"2968",0.5,0,0,"good"
"2969",0,1,0,"good"
"2970",0,1,0,"good"
"29711",0,1,0,"good"
"2972",0,1,0,"good"
"2973",0.5,0,0,"good"
"2974",0.5,0,0,"good"
"2975",0.5,0,0,"good"
"2976",0.5,0,0,"good"
"2977",0.5,0,0,"good"
"2978",0.5,0,0,"good"
"2979",0.5,0,0,"good"
"2980",0.5,0,0,"good"
"29811",2.4,0,0,"good"
"2982",2.4,0,0,"good"
"2983",2.4,0,0,"good"
"2984",2.4,0,0,"good"
"2985",2.4,0,0,"good"
"2986",2.4,0,0,"good"
"2987",2.4,0,0,"good"
"2988",0,0,0,"good"
"2989",0,0,0,"good"
"2990",0,0,0,"good"
"29911",0,0,0,"good"
"2992",1,69,0,"bad"
"2993",1,69,0,"bad"
"2994",1,69,0,"bad"
"2995",1,69,0,"bad"
"2996",0,0,0,"good"
"2997",0,33,0,"medium"
"2998",2.4,0,0,"good"
"2999",2.4,0,0,"good"
"3000",2.4,0,0,"good"
"30011",0,0,0,"good"
"3002",0.5,0,0,"good"
"3003",0.1,0,0,"good"
"3004",0,0,0,"good"
"3005",0,6,0,"good"
"3006",0,26,0,"medium"
"3007",0,8,1,"good"
"3008",2,7,0,"good"
"3009",2,7,0,"good"
